target_id	length	eff_length	est_counts	tpm
BGER014701-RA	393	54.3484	0	0
BGER014702-RA	396	55.6535	276	288.76
BGER014703-RA	1053	545.669	10	1.06706
BGER014704-RA	1650	1142.67	1460	74.3965
BGER014705-RA	261	51.3523	0	0
BGER014706-RA	741	251.715	169	39.0928
BGER014707-RA	690	211.988	135	37.0802
BGER014708-RA	1216	708.669	90.9169	7.47001
BGER014709-RA	620	163.165	122	43.5363
BGER014710-RA	509	104.171	584	326.428
BGER014711-RA	201	51.0385	389	443.784
BGER014712-RA	231	45.8654	8	10.156
BGER014713-RA	997	489.718	0	0
BGER014714-RA	711	227.338	0	0
BGER014715-RA	792	295.154	260	51.2913
BGER014716-RA	1341	833.669	0	0
BGER014717-RA	1020	512.669	131	14.8783
BGER014718-RA	4043	3535.67	441	7.26251
BGER014719-RA	1421	913.669	1369	87.2438
BGER014720-RA	1164	656.669	929	82.3738
BGER014721-RA	4163	3655.67	794.342	12.652
BGER014722-RA	1100	592.669	391	38.4136
BGER014723-RA	2198	1690.67	611	21.0428
BGER014724-RA	613	158.894	1109	406.392
BGER014725-RA	1706	1198.67	1494	72.5724
BGER014726-RA	795	297.88	1047	204.656
BGER014727-RA	1017	509.669	446	50.9527
BGER014728-RA	687	209.692	403	111.903
BGER014729-RA	1050	542.669	0	0
BGER014730-RA	354	40.4477	0	0
BGER014731-RA	570	133.512	173	75.4478
BGER014732-RA	303	34.7348	1	1.67631
BGER014733-RA	687	209.692	167	46.3718
BGER014734-RA	811	312.409	380	70.8239
BGER014735-RA	2927	2419.67	455	10.949
BGER014736-RA	1953	1445.67	2	0.0805529
BGER014737-RA	674	200.227	0	0
BGER014738-RA	1512	1004.67	5	0.289779
BGER014739-RA	543	119.713	0	0
BGER014740-RA	1722	1214.67	1.30364	0.0624911
BGER014741-RA	1436	928.669	405	25.393
BGER014742-RA	540	118.29	111	54.6381
BGER014743-RA	1500	992.669	139.744	8.1969
BGER014744-RA	429	69.7411	8	6.67915
BGER014745-RA	631	169.9	84	28.7876
BGER014746-RA	1371	863.669	341	22.9894
BGER014747-RA	1305	797.669	8	0.583966
BGER014748-RA	1701	1193.67	13	0.634132
BGER014749-RA	1200	692.669	156	13.1135
BGER014750-RA	1548	1040.67	341	19.0793
BGER014751-RA	435	72.75	0	0
BGER014752-RA	666	194.315	0	0
BGER014753-RA	1191	683.669	0	0
BGER014754-RA	2028	1520.67	0	0
BGER014755-RA	1692	1184.67	0	0
BGER014756-RA	2286	1778.67	0	0
BGER014757-RA	1551	1043.67	0	0
BGER014758-RA	1332	824.669	0	0
BGER014759-RA	3144	2636.67	0	0
BGER014760-RA	2079	1571.67	0	0
BGER014761-RA	1845	1337.67	0	0
BGER014762-RA	783	287.293	0	0
BGER014763-RA	1020	512.669	0	0
BGER014764-RA	1356	848.669	0	0
BGER014765-RA	924	418.637	0	0
BGER014766-RA	1428	920.669	0	0
BGER014767-RA	1959	1451.67	0	0
BGER014768-RA	1173	665.669	0	0
BGER014769-RA	1656	1148.67	0	0
BGER014770-RA	1008	500.669	0	0
BGER014771-RA	1137	629.669	0	0
BGER014772-RA	1335	827.669	0	0
BGER014773-RA	1488	980.669	0	0
BGER014774-RA	4083	3575.67	0	0
BGER014775-RA	1425	917.669	0	0
BGER014776-RA	4851	4343.67	0	0
BGER014777-RA	1671	1163.67	0	0
BGER014778-RA	2178	1670.67	0	0
BGER014779-RA	5610	5102.67	0	0
BGER014780-RA	3030	2522.67	0	0
BGER014781-RA	738	249.325	0	0
BGER014782-RA	579	138.583	0	0
BGER014783-RA	2238	1730.67	0	0
BGER014784-RA	639	175.404	0	0
BGER014785-RA	2445	1937.67	0	0
BGER014786-RA	390	53.5488	0	0
BGER014787-RA	1551	1043.67	0	0
BGER014788-RA	414	63.1988	0	0
BGER014789-RA	324	31.3482	0	0
BGER014790-RA	591	145.87	0	0
BGER014791-RA	5307	4799.67	0	0
BGER014792-RA	1314	806.669	0	0
BGER014793-RA	2169	1661.67	0	0
BGER014794-RA	3141	2633.67	0	0
BGER014795-RA	477	90.0567	0	0
BGER014796-RA	1044	536.669	0	0
BGER014797-RA	1047	539.669	0	0
BGER014798-RA	1809	1301.67	0	0
BGER014799-RA	1092	584.669	0	0
BGER014800-RA	459	81.6791	0	0
BGER014801-RA	552	124.023	0	0
BGER014802-RA	1008	500.669	0	0
BGER014803-RA	2424	1916.67	0	0
BGER014804-RA	852	350.673	0	0
BGER014805-RA	1269	761.669	0	0
BGER014806-RA	483	92.5057	0	0
BGER014807-RA	1926	1418.67	0	0
BGER014808-RA	1530	1022.67	0	0
BGER014809-RA	1467	959.669	0	0
BGER014810-RA	1761	1253.67	0	0
BGER014811-RA	1110	602.669	0	0
BGER014812-RA	933	427.085	0	0
BGER014813-RA	2196	1688.67	0	0
BGER014814-RA	1176	668.669	0	0
BGER014815-RA	669	196.422	0	0
BGER014816-RA	2169	1661.67	0	0
BGER014817-RA	1536	1028.67	0	0
BGER014818-RA	2109	1601.67	0	0
BGER014819-RA	1344	836.669	0	0
BGER014820-RA	711	227.338	0	0
BGER014821-RA	1749	1241.67	0	0
BGER014822-RA	771	276.835	0	0
BGER014823-RA	678	202.975	0	0
BGER014824-RA	1689	1181.67	0	0
BGER014825-RA	657	187.537	0	0
BGER014826-RA	1095	587.669	0	0
BGER014827-RA	1908	1400.67	0	0
BGER014828-RA	3498	2990.67	0	0
BGER014829-RA	852	350.673	0	0
BGER014830-RA	1398	890.669	0	0
BGER014831-RA	1344	836.669	0	0
BGER014832-RA	1344	836.669	0	0
BGER014833-RA	1041	533.669	0	0
BGER014834-RA	2259	1751.67	0	0
BGER014835-RA	414	63.1988	0	0
BGER014836-RA	1086	578.669	0	0
BGER014837-RA	3372	2864.67	0	0
BGER014838-RA	1185	677.669	0	0
BGER014839-RA	2256	1748.67	0	0
BGER014840-RA	897	393.02	0	0
BGER014841-RA	765	271.519	0	0
BGER014842-RA	2010	1502.67	0	0
BGER014843-RA	1995	1487.67	0	0
BGER014844-RA	1878	1370.67	0	0
BGER014845-RA	1263	755.669	0	0
BGER014846-RA	237	45.5167	0	0
BGER014847-RA	1641	1133.67	0	0
BGER014848-RA	1137	629.669	0	0
BGER014849-RA	1266	758.669	0	0
BGER014850-RA	750	259.236	0	0
BGER014851-RA	552	124.023	0	0
BGER014852-RA	2472	1964.67	0	0
BGER014853-RA	345	38.4355	0	0
BGER014854-RA	795	297.88	0	0
BGER014855-RA	843	342.166	0	0
BGER014856-RA	1086	578.669	0	0
BGER014857-RA	2793	2285.67	0	0
BGER014858-RA	645	179.108	0	0
BGER014859-RA	5535	5027.67	0	0
BGER014860-RA	2802	2294.67	0	0
BGER014861-RA	1806	1298.67	0	0
BGER014862-RA	2136	1628.67	0	0
BGER014863-RA	1272	764.669	0	0
BGER014864-RA	4653	4145.67	0	0
BGER014865-RA	2220	1712.67	0	0
BGER014866-RA	1521	1013.67	0	0
BGER014867-RA	1731	1223.67	0	0
BGER014868-RA	1584	1076.67	0	0
BGER014869-RA	1065	557.669	0	0
BGER014870-RA	984	476.958	0	0
BGER014871-RA	747	256.752	0	0
BGER014872-RA	453	79.0016	0	0
BGER014873-RA	1440	932.669	0	0
BGER014874-RA	1899	1391.67	0	0
BGER014875-RA	1110	602.669	0	0
BGER014876-RA	804	306.074	0	0
BGER014877-RA	1050	542.669	0	0
BGER014878-RA	1575	1067.67	0	0
BGER014879-RA	2829	2321.67	0	0
BGER014880-RA	1497	989.669	0	0
BGER014881-RA	3927	3419.67	0	0
BGER014882-RA	4158	3650.67	0	0
BGER014883-RA	1119	611.669	0	0
BGER014884-RA	1326	818.669	0	0
BGER014885-RA	1164	656.669	0	0
BGER014886-RA	435	72.75	0	0
BGER014887-RA	2583	2075.67	0	0
BGER014888-RA	378	50.0156	0	0
BGER014889-RA	756	264.25	0	0
BGER014890-RA	1299	791.669	0	0
BGER014891-RA	861	358.991	0	0
BGER014892-RA	1833	1325.67	0	0
BGER014893-RA	1062	554.669	0	0
BGER014894-RA	2103	1595.67	0	0
BGER014895-RA	3186	2678.67	0	0
BGER014896-RA	3909	3401.67	0	0
BGER014897-RA	2199	1691.67	0	0
BGER014898-RA	513	106.103	0	0
BGER014899-RA	327	32.044	392	712.294
BGER014900-RA	666	194.315	2	0.599298
BGER014901-RA	531	113.677	0	0
BGER014902-RA	1230	722.669	0	0
BGER014903-RA	723	236.622	0	0
BGER014904-RA	381	51.0005	0	0
BGER014905-RA	792	295.154	1	0.197274
BGER014906-RA	303	34.7348	0	0
BGER014907-RA	1911	1403.67	79	3.27704
BGER014908-RA	1023	515.669	405	45.7303
BGER014909-RA	784	288.145	65	13.1348
BGER014910-RA	735	246.692	158	37.2925
BGER014911-RA	1840	1332.67	347	15.161
BGER014912-RA	966	459.38	272	34.476
BGER014913-RA	534	115.251	0	0
BGER014914-RA	432	71.1578	39	31.9126
BGER014915-RA	1572	1064.67	154	8.42221
BGER014916-RA	638	174.676	0	0
BGER014917-RA	465	84.4134	1	0.689777
BGER014918-RA	609	156.439	0	0
BGER014919-RA	1398	890.669	1	0.0653738
BGER014920-RA	1023	515.669	1	0.112914
BGER014921-RA	879	375.949	0	0
BGER014922-RA	720	234.353	0	0
BGER014923-RA	744	254.155	0	0
BGER014924-RA	717	231.878	0	0
BGER014925-RA	724	237.546	0	0
BGER014926-RA	606	154.658	0	0
BGER014927-RA	660	189.839	6	1.84029
BGER014928-RA	657	187.537	2	0.620959
BGER014929-RA	312	31.5479	0	0
BGER014930-RA	813	314.281	0	0
BGER014931-RA	576	136.87	0	0
BGER014932-RA	605	154.296	0	0
BGER014933-RA	669	196.422	0	0
BGER014934-RA	630	169.271	0	0
BGER014935-RA	627	167.194	0	0
BGER014936-RA	594	147.594	0	0
BGER014937-RA	795	297.88	0	0
BGER014938-RA	2328	1820.67	0	0
BGER014939-RA	711	227.338	0	0
BGER014940-RA	294	46.3093	0	0
BGER014941-RA	810	311.505	23	4.29916
BGER014942-RA	1755	1247.67	0	0
BGER014943-RA	456	80.2259	2	1.45156
BGER014944-RA	1189	681.669	333	28.444
BGER014945-RA	1146	638.669	305	27.8064
BGER014946-RA	3537	3029.67	1034	19.8722
BGER014947-RA	357	41.2998	1	1.40985
BGER014948-RA	552	124.023	9	4.22532
BGER014949-RA	1269	761.669	19	1.45247
BGER014950-RA	1461	953.669	295	18.0113
BGER014951-RA	720	234.353	0	0
BGER014952-RA	729	241.626	3.1422	0.7572
BGER014953-RA	219	54.5	0	0
BGER014954-RA	758	265.89	20.8578	4.56759
BGER014955-RA	438	73.7967	2.38173	1.87921
BGER014956-RA	1631	1123.67	23	1.19182
BGER014957-RA	444	75.8427	3	2.30318
BGER014958-RA	3201	2693.67	976	21.0972
BGER014959-RA	441	74.5054	0	0
BGER014960-RA	693	214.138	4	1.08764
BGER014961-RA	858	356.208	555	90.7213
BGER014962-RA	7209	6701.67	992.165	8.62027
BGER014963-RA	264	49.0408	0	0
BGER014964-RA	1164	656.669	15	1.33004
BGER014965-RA	498	99.1666	0	0
BGER014966-RA	237	45.5167	0	0
BGER014967-RA	1227	719.669	0	0
BGER014968-RA	1003	495.669	756	88.8076
BGER014969-RA	1581	1073.67	0	0
BGER014970-RA	402	57.8148	0	0
BGER014971-RA	195	51.5217	0	0
BGER014972-RA	531	113.677	0	0
BGER014973-RA	249	47.8108	0	0
BGER014974-RA	1750	1242.67	342	16.0247
BGER014975-RA	1888	1380.67	79.7386	3.36278
BGER014976-RA	1001	493.669	0	0
BGER014977-RA	606	154.658	81	30.4954
BGER014978-RA	432	71.1578	0	0
BGER014979-RA	930	424.341	116	15.9171
BGER014980-RA	4084	3576.67	534	8.69325
BGER014981-RA	1734	1226.67	2	0.0949342
BGER014982-RA	1116	608.669	0	0
BGER014983-RA	582	140.31	0	0
BGER014984-RA	450	78.0307	119	88.7976
BGER014985-RA	725	238.342	40	9.7719
BGER014986-RA	708	225.023	68	17.5955
BGER014987-RA	1634	1126.67	449	23.2044
BGER014988-RA	702	220.772	0	0
BGER014989-RA	900	395.861	1	0.147088
BGER014990-RA	2245	1737.67	71	2.37909
BGER014991-RA	632	170.59	418	142.673
BGER014992-RA	1857	1349.67	30	1.29424
BGER014993-RA	1094	586.669	0	0
BGER014994-RA	600	151.183	0	0
BGER014995-RA	378	50.0156	60	69.8499
BGER014996-RA	1356	848.669	90.547	6.21235
BGER014997-RA	1677	1169.67	0	0
BGER014998-RA	864	361.772	4	0.643791
BGER014999-RA	930	424.341	0	0
BGER015000-RA	735	246.692	0	0
BGER015001-RA	1551	1043.67	118	6.58323
BGER015002-RA	942	435.825	2.06357e-06	2.75694e-07
BGER015003-RA	453	79.0016	29	21.3738
BGER015004-RA	802	304.261	51	9.75985
BGER015005-RA	729	241.626	109	26.2665
BGER015006-RA	990	482.815	160	19.2956
BGER015007-RA	2239	1731.67	388	13.0463
BGER015008-RA	702	220.772	1	0.26374
BGER015009-RA	4338	3830.67	898	13.6497
BGER015010-RA	474	88.7048	93	61.0458
BGER015011-RA	1067	559.669	526	54.7236
BGER015012-RA	246	45.4521	44	56.3662
BGER015013-RA	3544	3036.67	168	3.2213
BGER015014-RA	1565	1057.67	0	0
BGER015015-RA	411	61.7173	0	0
BGER015016-RA	966	459.38	0	0
BGER015017-RA	654	185.272	0	0
BGER015018-RA	531	113.677	0	0
BGER015019-RA	411	61.7173	0	0
BGER015020-RA	1602	1094.67	2	0.106382
BGER015021-RA	843	342.166	0	0
BGER015022-RA	6144	5636.67	0	0
BGER015023-RA	780	284.5	2.70502	0.553616
BGER015024-RA	1893	1385.67	1	0.0420204
BGER015025-RA	726	239.087	0	0
BGER015026-RA	6717	6209.67	11	0.103144
BGER015027-RA	375	48.7931	106	126.493
BGER015028-RA	393	54.3484	139	148.918
BGER015029-RA	1867	1359.67	0	0
BGER015030-RA	834	333.543	205	35.7867
BGER015031-RA	693	214.138	219	59.5483
BGER015032-RA	465	84.4134	0	0
BGER015033-RA	405	59.1705	0	0
BGER015034-RA	1173	665.669	300	26.2412
BGER015035-RA	802	304.261	399	76.3565
BGER015036-RA	519	108.18	491	264.275
BGER015037-RA	1236	728.669	833	66.5633
BGER015038-RA	1261	753.669	898	69.377
BGER015039-RA	891	387.413	280	42.0828
BGER015040-RA	1151	643.669	672	60.7892
BGER015041-RA	1050	542.669	0	0
BGER015042-RA	537	116.58	0	0
BGER015043-RA	795	297.88	2	0.390938
BGER015044-RA	648	181.07	0	0
BGER015045-RA	2340	1832.67	841	26.7197
BGER015046-RA	321	30.4948	0	0
BGER015047-RA	348	38.7221	0	0
BGER015048-RA	2684	2176.67	699	18.6984
BGER015049-RA	555	125.566	21	9.73795
BGER015050-RA	2684	2176.67	411	10.9943
BGER015051-RA	214	56.2667	8	8.27863
BGER015052-RA	3636	3128.67	732	13.623
BGER015053-RA	507	103.205	0	0
BGER015054-RA	604	153.575	243	92.1308
BGER015055-RA	231	45.8654	309	392.277
BGER015056-RA	666	194.315	0	0
BGER015057-RA	538	117.125	308	153.116
BGER015058-RA	1015	507.669	5	0.573468
BGER015059-RA	3220	2712.67	1212.57	26.0273
BGER015060-RA	585	142.111	491	201.175
BGER015061-RA	351	39.7392	1	1.46521
BGER015062-RA	1234	726.669	492	39.4229
BGER015063-RA	912	407.256	358	51.1841
BGER015064-RA	2540	2032.67	2279	65.2826
BGER015065-RA	1038	530.669	154	16.8973
BGER015066-RA	528	112.328	60	31.1015
BGER015067-RA	4132	3624.67	155	2.48991
BGER015068-RA	1014	506.669	126	14.4799
BGER015069-RA	1820	1312.67	0	0
BGER015070-RA	720	234.353	37	9.19287
BGER015071-RA	1518	1010.67	136	7.8352
BGER015072-RA	642	177.226	2	0.657085
BGER015073-RA	507	103.205	0	0
BGER015074-RA	1357	849.669	125	8.56604
BGER015075-RA	2895	2387.67	0	0
BGER015076-RA	449	77.6424	32	23.9978
BGER015077-RA	703	221.506	62	16.2977
BGER015078-RA	486	93.5482	0	0
BGER015079-RA	1293	785.669	4	0.296442
BGER015080-RA	471	87.1484	0	0
BGER015081-RA	1042	534.669	2	0.217804
BGER015082-RA	381	51.0005	0	0
BGER015083-RA	534	115.251	0	0
BGER015084-RA	2229	1721.67	0	0
BGER015085-RA	660	189.839	0	0
BGER015086-RA	553	124.493	46	21.5146
BGER015087-RA	1074	566.669	145	14.8991
BGER015088-RA	642	177.226	1447	475.401
BGER015089-RA	334	33.7029	229	395.63
BGER015090-RA	478	90.4079	83	53.4554
BGER015091-RA	769	275.064	360	76.2058
BGER015092-RA	822	322.341	425	76.7702
BGER015093-RA	852	350.673	257	42.6727
BGER015094-RA	516	107.065	0	0
BGER015095-RA	1615	1107.67	202	10.6185
BGER015096-RA	1563	1055.67	414	22.8346
BGER015097-RA	3102	2594.67	517.228	11.607
BGER015098-RA	891	387.413	64.7722	9.73498
BGER015099-RA	1345	837.669	284	19.7409
BGER015100-RA	2389	1881.67	1435	44.4047
BGER015101-RA	1224	716.669	1	0.0812459
BGER015102-RA	581	139.716	290	120.857
BGER015103-RA	1073	565.669	408	41.997
BGER015104-RA	669	196.422	0	0
BGER015105-RA	695	215.569	1	0.270105
BGER015106-RA	714	229.424	7.52701	1.91031
BGER015107-RA	1325	817.669	37	2.63478
BGER015108-RA	2831	2323.67	820	20.5475
BGER015109-RA	417	64.4133	0	0
BGER015110-RA	990	482.815	1	0.120598
BGER015111-RA	1347	839.669	76	5.27018
BGER015112-RA	1104	596.669	396	38.644
BGER015113-RA	348	38.7221	71	106.763
BGER015114-RA	293	49.9432	2	2.33171
BGER015115-RA	311	31.5333	0	0
BGER015116-RA	567	131.865	52	22.9611
BGER015117-RA	969	462.334	208	26.1956
BGER015118-RA	528	112.328	557	288.726
BGER015119-RA	1152	644.669	2	0.18064
BGER015120-RA	2848	2340.67	2066	51.3937
BGER015121-RA	1415	907.669	0	0
BGER015122-RA	2295	1787.67	0	0
BGER015123-RA	780	284.5	0	0
BGER015124-RA	618	161.754	0	0
BGER015125-RA	504	101.887	0	0
BGER015126-RA	951	444.56	0	0
BGER015127-RA	1419	911.669	1	0.0638679
BGER015128-RA	762	268.969	0	0
BGER015129-RA	1638	1130.67	0	0
BGER015130-RA	693	214.138	0	0
BGER015131-RA	1244	736.669	0	0
BGER015132-RA	888	384.451	0	0
BGER015133-RA	255	50.6582	0	0
BGER015134-RA	672	198.658	0	0
BGER015135-RA	2493	1985.67	595	17.4474
BGER015136-RA	391	53.9743	0	0
BGER015137-RA	1541	1033.67	276	15.547
BGER015138-RA	867	364.662	396	63.2302
BGER015139-RA	462	83.0328	234	164.091
BGER015140-RA	555	125.566	1.5778	0.731643
BGER015141-RA	372	47.7037	0	0
BGER015142-RA	1521	1013.67	0	0
BGER015143-RA	1775	1267.67	373	17.1326
BGER015144-RA	1054	546.669	112	11.9293
BGER015145-RA	1734	1226.67	4	0.189868
BGER015146-RA	609	156.439	0	0
BGER015147-RA	820	320.472	213	38.6998
BGER015148-RA	976	469.194	531	65.8964
BGER015149-RA	402	57.8148	516	519.673
BGER015150-RA	1988	1480.67	558	21.943
BGER015151-RA	1025	517.669	14	1.57469
BGER015152-RA	1455	947.669	0	0
BGER015153-RA	1092	584.669	28	2.78848
BGER015154-RA	1026	518.669	950	106.648
BGER015155-RA	1263	755.669	28	2.15748
BGER015156-RA	1005	497.669	0	0
BGER015157-RA	381	51.0005	0	0
BGER015158-RA	867	364.662	0	0
BGER015159-RA	1203	695.669	1	0.0836985
BGER015160-RA	760	267.332	196	42.6898
BGER015161-RA	720	234.353	191	47.4551
BGER015162-RA	567	131.865	212	93.6107
BGER015163-RA	2071	1563.67	151	5.62279
BGER015164-RA	1912	1404.67	287	11.8967
BGER015165-RA	623	164.764	81	28.6249
BGER015166-RA	912	407.256	206	29.4523
BGER015167-RA	1080	572.669	466	47.3808
BGER015168-RA	441	74.5054	0	0
BGER015169-RA	285	49.8667	0	0
BGER015170-RA	7806	7298.67	2519	20.0958
BGER015171-RA	321	30.4948	10	19.0939
BGER015172-RA	1626	1118.67	466	24.2552
BGER015173-RA	255	50.6582	77.4275	88.9949
BGER015174-RA	457	80.7512	1	0.721059
BGER015175-RA	279	48.3358	1	1.20462
BGER015176-RA	1123	615.669	19	1.79691
BGER015177-RA	367	45.4707	1	1.28053
BGER015178-RA	1264	756.669	23	1.76987
BGER015179-RA	1952	1444.67	68	2.74069
BGER015180-RA	2296	1788.67	275	8.95205
BGER015181-RA	1428	920.669	0	0
BGER015182-RA	675	200.91	0	0
BGER015183-RA	936	430.042	0	0
BGER015184-RA	807	308.822	16	3.0167
BGER015185-RA	549	122.729	0	0
BGER015186-RA	1374	866.669	188	12.6306
BGER015187-RA	606	154.658	75	28.2364
BGER015188-RA	279	48.3358	0	0
BGER015189-RA	1196	688.669	0	0
BGER015190-RA	1329	821.669	119	8.43277
BGER015191-RA	2107	1599.67	286.388	10.4242
BGER015192-RA	489	95.1361	0	0
BGER015193-RA	1773	1265.67	0	0
BGER015194-RA	583	140.905	1	0.413232
BGER015195-RA	770	275.95	0	0
BGER015196-RA	1080	572.669	0	0
BGER015197-RA	1773	1265.67	0.999965	0.0460029
BGER015198-RA	2226	1718.67	675	22.8682
BGER015199-RA	2760	2252.67	1625	42.0026
BGER015200-RA	2072	1564.67	1916	71.3006
BGER015201-RA	234	44	19	25.1432
BGER015202-RA	3435	2927.67	1304	25.9344
BGER015203-RA	1198	690.669	114	9.6107
BGER015204-RA	573	135.156	352	151.644
BGER015205-RA	349	39.1657	0	0
BGER015206-RA	4875	4367.67	918	12.2381
BGER015207-RA	1529	1021.67	283	16.1286
BGER015208-RA	417	64.4133	0	0
BGER015209-RA	1458	950.669	0	0
BGER015210-RA	2496	1988.67	0	0
BGER015211-RA	390	53.5488	5	5.43676
BGER015212-RA	261	51.3523	4.50491	5.10795
BGER015213-RA	690	211.988	0	0
BGER015214-RA	450	78.0307	170	126.854
BGER015215-RA	390	53.5488	13	14.1356
BGER015216-RA	369	46.4988	1	1.25221
BGER015217-RA	555	125.566	9	4.17341
BGER015218-RA	2531	2023.67	347	9.98412
BGER015219-RA	354	40.4477	25	35.9887
BGER015220-RA	1165	657.669	141	12.4834
BGER015221-RA	270	45.9076	3	3.80502
BGER015222-RA	404	58.8501	15	14.841
BGER015223-RA	1425	917.669	85	5.39328
BGER015224-RA	267	48.2736	0	0
BGER015225-RA	780	284.5	219	44.821
BGER015226-RA	393	54.3484	0	0
BGER015227-RA	835	334.475	75	13.0562
BGER015228-RA	3020	2512.67	170	3.93943
BGER015229-RA	1392	884.669	14	0.92144
BGER015230-RA	1536	1028.67	0	0
BGER015231-RA	384	51.9436	7	7.84668
BGER015232-RA	600	151.183	0	0
BGER015233-RA	516	107.065	0	0
BGER015234-RA	1605	1097.67	0	0
BGER015235-RA	1601	1093.67	74.0204	3.94081
BGER015236-RA	287	50.5584	19	21.8816
BGER015237-RA	1158	650.669	0	0
BGER015238-RA	1221	713.669	0	0
BGER015239-RA	639	175.404	1.71274	0.568554
BGER015240-RA	1847	1339.67	336	14.6037
BGER015241-RA	1344	836.669	2	0.139186
BGER015242-RA	1125	617.669	6	0.565608
BGER015243-RA	2424	1916.67	12	0.364547
BGER015244-RA	1007	499.669	5	0.58265
BGER015245-RA	2589	2081.67	22	0.615362
BGER015246-RA	336	34.683	6	10.0729
BGER015247-RA	1170	662.669	29	2.54813
BGER015248-RA	1431	923.669	42	2.6476
BGER015249-RA	897	393.02	12	1.77782
BGER015250-RA	2331	1823.67	131	4.18259
BGER015251-RA	792	295.154	8	1.57819
BGER015252-RA	1200	692.669	18	1.5131
BGER015253-RA	2037	1529.67	125	4.75809
BGER015254-RA	843	342.166	23	3.91391
BGER015255-RA	1716	1208.67	82	3.95027
BGER015256-RA	438	73.7967	277	218.556
BGER015257-RA	1369	861.669	19	1.28391
BGER015258-RA	2811	2303.67	467	11.8037
BGER015259-RA	990	482.815	3	0.361793
BGER015260-RA	974	467.194	248	30.9082
BGER015261-RA	1790	1282.67	794	36.0434
BGER015262-RA	519	108.18	0	0
BGER015263-RA	384	51.9436	0	0
BGER015264-RA	858	356.208	0	0
BGER015265-RA	1402	894.669	260	16.9212
BGER015266-RA	707	224.316	578	150.033
BGER015267-RA	543	119.713	112	54.475
BGER015268-RA	1349	841.669	173	11.9681
BGER015269-RA	1047	539.669	70	7.5525
BGER015270-RA	1236	728.669	172	13.7442
BGER015271-RA	2822	2314.67	487	12.2507
BGER015272-RA	2899	2391.67	8	0.194764
BGER015273-RA	2600	2092.67	0	0
BGER015274-RA	293	49.9432	0	0
BGER015275-RA	588	143.906	0	0
BGER015276-RA	1011	503.669	0	0
BGER015277-RA	1011	503.669	0	0
BGER015278-RA	1080	572.669	0	0
BGER015279-RA	1372	864.669	0	0
BGER015280-RA	668	195.757	2	0.594883
BGER015281-RA	1023	515.669	110	12.4206
BGER015282-RA	2437	1929.67	651	19.6435
BGER015283-RA	1011	503.669	433	50.0568
BGER015284-RA	806	307.885	149.882	28.3454
BGER015285-RA	581	139.716	62	25.8385
BGER015286-RA	720	234.353	145	36.0261
BGER015287-RA	2139	1631.67	553	19.7339
BGER015288-RA	324	31.3482	19	35.2908
BGER015289-RA	1331	823.669	481	34.0026
BGER015290-RA	2106	1598.67	1157	42.14
BGER015291-RA	993	485.766	0	0
BGER015292-RA	219	54.5	101	107.906
BGER015293-RA	645	179.108	87	28.2829
BGER015294-RA	1878	1370.67	2214	94.0513
BGER015295-RA	480	91.2558	4	2.55223
BGER015296-RA	711	227.338	0	0
BGER015297-RA	2371	1863.67	390	12.1847
BGER015298-RA	2878	2370.67	4524	111.115
BGER015299-RA	4194	3686.67	11	0.173731
BGER015300-RA	4104	3596.67	0	0
BGER015301-RA	716	231.003	6	1.51236
BGER015302-RA	234	44	0	0
BGER015303-RA	408	60.4503	2	1.92642
BGER015304-RA	375	48.7931	6.12345	7.30731
BGER015305-RA	879	375.949	0	0
BGER015306-RA	657	187.537	0	0
BGER015307-RA	564	130.391	181	80.8262
BGER015308-RA	354	40.4477	104	149.713
BGER015309-RA	1050	542.669	262	28.1117
BGER015310-RA	1122	614.669	311	29.4604
BGER015311-RA	1272	764.669	442	33.6565
BGER015312-RA	768	274.207	5	1.06172
BGER015313-RA	1172	664.669	7.80932	0.684113
BGER015314-RA	2085	1577.67	27	0.996478
BGER015315-RA	357	41.2998	56	78.9515
BGER015316-RA	525	111.104	96	50.3108
BGER015317-RA	429	69.7411	345	288.038
BGER015318-RA	288	50.2785	0	0
BGER015319-RA	841	340.2	159	27.2134
BGER015320-RA	1321	813.669	295	21.1103
BGER015321-RA	1374	866.669	12	0.80621
BGER015322-RA	384	51.9436	0	0
BGER015323-RA	1053	545.669	0	0
BGER015324-RA	702	220.772	40	10.5496
BGER015325-RA	758	265.89	3	0.656961
BGER015326-RA	2905	2397.67	109	2.64702
BGER015327-RA	325	31.6649	5	9.19417
BGER015328-RA	257	49.0471	4	4.74861
BGER015329-RA	1299	791.669	469	34.4945
BGER015330-RA	1390	882.669	223	14.7105
BGER015331-RA	957	450.471	1194	154.332
BGER015332-RA	627	167.194	99	34.4774
BGER015333-RA	1158	650.669	207.531	18.5713
BGER015334-RA	634	172.01	379	128.293
BGER015335-RA	1536	1028.67	164	9.283
BGER015336-RA	3580	3072.67	516	9.77809
BGER015337-RA	1960	1452.67	788	31.5849
BGER015338-RA	2032	1524.67	629	24.0212
BGER015339-RA	720	234.353	0	0
BGER015340-RA	603	152.933	0	0
BGER015341-RA	1818	1310.67	374	16.6149
BGER015342-RA	749	258.454	13	2.92874
BGER015343-RA	1559	1051.67	339	18.769
BGER015344-RA	1313	805.669	138	9.97338
BGER015345-RA	747	256.752	59	13.3801
BGER015346-RA	2658	2150.67	1536	41.5851
BGER015347-RA	594	147.594	25	9.86262
